episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
140,1.0,1.9256684763380507,-3.949728493120494,179.96297025457488,7.951306690890796,4.0,[7.951306690890796 4.0],0.0,False,True,0.30408893895585004,1,46.07287348472507,631.801,prepare,0.0
140,2.0,1.9257709884642225,-3.9498729705810547,-180.0,30.0,0.5,[30.0 0.5],0.3973217636459433,False,True,0.3038664389934682,1,46.07287348472507,631.864,in_progress,0.0
140,3.0,1.9176209407585758,-3.951890014403463,-179.6208999503747,-23.492810986372234,0.5,[-23.492810986372234 0.5],0.45975784081857796,False,True,0.3215559102359092,1,46.07287348472507,631.937,in_progress,0.0
140,4.0,1.899707223993373,-3.953326273143906,-179.1900905861535,1.0418279080435084,2.7270588826857387,[1.0418279080435084 2.7270588826857387],0.8698814883917613,False,True,0.3604371768257647,1,46.07287348472507,632.004,in_progress,0.0
140,5.0,1.8747504703374553,-3.947813142577659,179.41779457363862,-20.481686219434387,2.0780409854024127,[-20.481686219434387 2.0780409854024127],0.6134482084359145,False,True,0.41460517584191414,1,46.07287348472507,632.061,in_progress,0.0
140,6.0,1.8365573832020798,-3.9337027447679715,176.21366240843878,30.0,3.8230786896823354,[30.0 3.8230786896823354],0.6713166618910931,False,True,0.4975022999990127,2,46.07287348472507,632.14,in_progress,0.0
140,7.0,1.7807803664669661,-3.9126405202802164,172.5286265256036,-30.0,1.5539368214143754,[-30.0 1.5539368214143754],0.47002303771019105,False,True,0.6185648960917134,2,46.07287348472507,632.207,in_progress,0.0
140,8.0,1.717429272356279,-3.8939436028095136,170.2401743848423,30.0,0.5,[30.0 0.5],0.36231269942246236,False,True,0.7560668344756749,3,46.07287348472507,632.268,in_progress,0.0
140,9.0,1.6618547216741835,-3.8698609687122882,166.4377092308603,19.834296040065375,0.9377215732705583,[19.834296040065375 0.9377215732705583],0.5014500946961385,False,True,0.8766899831501777,3,46.07287348472507,632.337,in_progress,0.0
140,10.0,1.593215795778078,-3.8555581299562487,166.96082837233564,-23.1562087906097,4.0,[-23.1562087906097 4.0],0.7263941126380237,False,True,1.0256690259243644,3,46.07287348472507,632.405,in_progress,0.0
