episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
40,1.0,1.9256820728824207,-3.94984534317493,179.97974542965378,-30.0,4.0,[-30.0 4.0],0.0,False,True,0.3040594280023556,1,46.07287348472507,111.664,prepare,0.0
40,2.0,1.9257709884643246,-3.9498729705810547,-180.0,-7.447327611755963,3.2939464320186294,[-7.447327611755963 3.2939464320186294],0.8623389065031135,False,True,0.3038664389934686,1,46.07287348472507,111.74,in_progress,0.0
40,3.0,1.911860745842164,-3.9513896687299774,-179.53669748501247,8.226750267356735,3.7889160479692423,[8.226750267356735 3.7889160479692423],0.8927143378580413,False,True,0.3340582667872624,1,46.07287348472507,111.807,in_progress,0.0
40,4.0,1.8825938705977185,-3.951879863291505,-179.49754675530633,-1.2846701545532042,3.2451465280744918,[-1.2846701545532042 3.2451465280744918],0.9076437245231987,False,True,0.3975812750800889,1,46.07287348472507,111.861,in_progress,0.0
40,5.0,1.8449220368676353,-3.952016050999131,-179.43292327612625,17.943940605953827,2.507880057922141,[17.943940605953827 2.507880057922141],0.6815443296700331,False,True,0.4793470319794776,2,46.07287348472507,111.938,in_progress,0.0
40,6.0,1.7883620103163436,-3.9598013281049553,-177.74296753204,-30.0,2.872465948685404,[-30.0 2.872465948685404],0.5954818907395694,False,True,0.6021091309617423,2,46.07287348472507,111.998,in_progress,0.0
40,7.0,1.7196716694300775,-3.9689949973695464,-176.28991867287084,-26.410834088268103,1.692351848365412,[-26.410834088268103 1.692351848365412],0.5105215774056271,False,True,0.751199768664293,3,46.07287348472507,112.071,in_progress,0.0
40,8.0,1.639733186970494,-3.9586160364021286,-179.48936461937475,23.714024081866476,1.488291275790538,[23.714024081866476 1.488291275790538],0.5442313794643727,False,True,0.9247042115466891,3,46.07287348472507,112.128,in_progress,0.0
40,9.0,1.563207451967866,-3.9418005758330468,176.2471705118412,30.0,0.7922200483436557,[30.0 0.7922200483436557],0.4017242356098057,False,True,1.090801372879592,3,46.07287348472507,112.208,in_progress,0.0
40,10.0,1.466467083423919,-3.934178859352013,175.88909315335064,30.0,4.0,[30.0 4.0],0.6593731151447975,False,True,1.3007738821393415,4,46.07287348472507,112.272,in_progress,0.0
