episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
80,1.0,1.92569384820989,-3.9499254076061576,179.9905239449444,-26.507616431132224,2.8712804351353447,[-26.507616431132224 2.8712804351353447],0.0,False,True,0.30403386995350906,1,46.07287348472507,301.613,prepare,0.0
80,2.0,1.9257275577212967,-3.949856647511098,179.98019314649287,-13.012263366852068,2.834863779366947,[-13.012263366852068 2.834863779366947],0.7673124140282203,False,True,0.30396070431642785,1,46.07287348472507,301.661,in_progress,0.0
80,3.0,1.9199142876117576,-3.9501129527527428,-179.8051196190617,-30.0,3.113028789000939,[-30.0 3.113028789000939],0.6195075874089726,False,True,0.31657825922423355,1,46.07287348472507,301.74,in_progress,0.0
80,4.0,1.8972922787394586,-3.9436945809291974,178.74629231376778,-9.091974417565506,4.0,[-9.091974417565506 4.0],0.8972394913026929,False,True,0.365678754073549,1,46.07287348472507,301.798,in_progress,0.0
80,5.0,1.8627746860174197,-3.933879976205973,176.67027182183998,27.628588601709865,2.376533618020718,[27.628588601709865 2.376533618020718],0.5649867704497651,False,True,0.44059831109549774,2,46.07287348472507,301.873,in_progress,0.0
80,6.0,1.8159906033060458,-3.928759302001447,176.08761420919558,-12.860859539428574,1.578335353001518,[-12.860859539428574 1.578335353001518],0.6531862831157043,False,True,0.5421419726317911,2,46.07287348472507,301.939,in_progress,0.0
80,7.0,1.762460427303861,-3.9268996699906342,176.53901530204112,-27.73552565815648,3.0181366516024086,[-27.73552565815648 3.0181366516024086],0.6215111877096028,False,True,0.6583278580637731,2,46.07287348472507,302.005,in_progress,0.0
80,8.0,1.7010368596102845,-3.9125968874459676,174.09873288386092,-2.6705056980396478,1.942866692533203,[-2.6705056980396478 1.942866692533203],0.7699376908352542,False,True,0.7916461493874972,3,46.07287348472507,302.071,in_progress,0.0
80,9.0,1.6290062495854973,-3.8928402770647246,171.31837395783705,3.425142969180186,0.5,[3.425142969180186 0.5],0.6407544275044588,False,True,0.9479867562929208,3,46.07287348472507,302.137,in_progress,0.0
80,10.0,1.5534741680793238,-3.879019865778997,170.70269076905566,9.939758597593212,3.7591916944141874,[9.939758597593212 3.7591916944141874],0.8408609618582188,False,True,1.111927217986102,3,46.07287348472507,302.205,in_progress,0.0
80,11.0,1.4932529025170478,-3.8681267049195154,170.54445590987123,-10.58671812016247,1.01333578483097,[-10.58671812016247 1.01333578483097],0.58396892794753,False,True,1.2426359431153078,3,46.07287348472507,302.276,in_progress,0.0
80,12.0,1.4063926285692496,-3.848014050476574,169.26193120792286,12.769903395659398,2.2723263494005757,[12.769903395659398 2.2723263494005757],0.6786064471570097,False,True,1.4311639583618405,4,46.07287348472507,302.331,in_progress,0.0
80,13.0,1.3499760941373418,-3.834201101208292,168.68141271216038,30.0,0.5833059744668696,[30.0 0.5833059744668696],0.3632423519228517,False,True,1.5536146113488134,4,46.07287348472507,302.407,in_progress,0.0
80,14.0,1.2636657913346812,-3.828244468501309,171.04293105532955,-30.0,1.4710151606121122,[-30.0 1.4710151606121122],0.43581374854858146,False,True,1.7409489282137596,4,46.07287348472507,302.477,in_progress,0.0
80,15.0,1.1920600222414512,-3.8222569662563597,172.13659849561603,30.0,0.5,[30.0 0.5],0.3403914370132438,False,True,1.8963674286833907,4,46.07287348472507,302.534,in_progress,0.0
80,16.0,1.134455651706471,-3.8086057817134917,170.74416979688326,30.0,1.8112069029134328,[30.0 1.8112069029134328],0.455247210917641,False,True,2.0213962497185674,5,46.07287348472507,302.606,in_progress,0.0
80,17.0,1.0595198456337687,-3.8007171843324468,171.71071129727727,26.899168410797323,0.5,[26.899168410797323 0.5],0.3811515751641436,False,True,2.1840425107501185,5,46.07287348472507,302.668,in_progress,0.0
80,18.0,0.9955359276861694,-3.811048056139639,176.32480719648487,13.00043676256253,0.5,[13.00043676256253 0.5],0.5275375429196913,False,True,2.3229179771757416,5,46.07287348472507,302.735,in_progress,0.0
80,19.0,0.9425237529405645,-3.832176972704971,-178.0528528702437,-9.891568895004088,2.0977572083354707,[-9.891568895004088 2.0977572083354707],0.6964093142805818,False,True,2.4379795540560734,5,46.07287348472507,302.81,in_progress,0.0
80,20.0,0.8914182953937853,-3.8482992058178374,-174.81183334089727,1.4104504564413602,0.5,[1.4104504564413602 0.5],0.6338520917403353,False,True,2.5489026497551572,5,46.07287348472507,302.868,in_progress,0.0
80,21.0,0.8429079890282751,-3.8589656575781097,-173.25717936642556,-30.0,2.3731934850701313,[-30.0 2.3731934850701313],0.5141887188920622,False,True,2.6541930358249406,6,46.07287348472507,302.937,in_progress,0.0
80,22.0,0.7799730344723438,-3.86927838401484,-172.86549199685925,4.0533585268781565,0.5,[4.0533585268781565 0.5],0.6261071225877102,False,True,2.7907917538901312,6,46.07287348472507,302.999,in_progress,0.0
80,23.0,0.7134646188829574,-3.871152254667789,-174.43456918485091,-30.0,3.2051928236637477,[-30.0 3.2051928236637477],0.604163724511538,False,True,2.935146848449372,6,46.07287348472507,303.074,in_progress,0.0
80,24.0,0.6432966653780532,-3.874352580046631,-175.41235011930183,3.2342738543791114,1.4478898938942537,[3.2342738543791114 1.4478898938942537],0.7130738691467581,False,True,3.0874445957709318,6,46.07287348472507,303.14,in_progress,0.0
80,25.0,0.563021311252184,-3.869107871777109,-178.17034415550617,-30.0,0.5636145624615045,[-30.0 0.5636145624615045],0.3613305432802582,False,True,3.2616802280390456,7,46.07287348472507,303.2,in_progress,0.0
80,26.0,0.4944966180228737,-3.8714809104145487,-178.02331268407372,-30.0,2.6918726637365697,[-30.0 2.6918726637365697],0.5581872782743189,False,True,3.410411323569731,7,46.07287348472507,303.267,in_progress,0.0
80,27.0,0.41058307942923733,-3.868299152249916,-179.46620673393798,30.0,0.5,[30.0 0.5],0.37705668995484576,False,True,3.592543255597422,7,46.07287348472507,303.333,in_progress,0.0
80,28.0,0.3428063303307332,-3.8614502725908406,178.69909022936727,30.0,4.0,[30.0 4.0],0.665629159564179,False,True,3.7396509655625376,7,46.07287348472507,303.402,in_progress,0.0
80,29.0,0.25958476801335645,-3.8632680533520474,179.5022646180506,-30.0,0.5067203157555275,[-30.0 0.5067203157555275],0.3575427684503915,False,True,3.9202812497686397,8,46.07287348472507,303.468,in_progress,0.0
80,30.0,0.17747036563039803,-3.863047921632918,179.70213567433956,0.7725173266052607,0.6780292462497269,[0.7725173266052607 0.6780292462497269],0.966731430204141,False,True,4.098508471498542,8,46.07287348472507,303.537,in_progress,0.0
80,31.0,0.11522991523148765,-3.8619654970856576,179.57321559612353,2.0645653827769124,3.048952594001968,[2.0645653827769124 3.048952594001968],0.8736311574823332,False,True,4.233599484208867,8,46.07287348472507,303.595,in_progress,0.0
80,32.0,0.0635937140915761,-3.864916299875319,-179.67861424456268,30.0,1.0260497827156068,[30.0 1.0260497827156068],0.4163879214528609,False,True,4.345674555505685,8,46.07287348472507,303.669,in_progress,0.0
80,33.0,-0.024117988803098345,-3.8771026606226706,-177.6074370591498,30.0,2.316033334315059,[30.0 2.316033334315059],0.5081821847539902,False,True,4.5360506174550155,9,46.07287348472507,303.731,in_progress,0.0
80,34.0,-0.1033356981317902,-3.9028082537689133,-172.62626595811088,-30.0,4.0,[-30.0 4.0],0.6688837630773617,False,True,4.707990728826358,9,46.07287348472507,303.802,in_progress,0.0
80,35.0,-0.19410576584776718,-3.9392135438986684,-167.5187593581262,14.560361645389499,3.3490853367366564,[14.560361645389499 3.3490853367366564],0.778850405922633,False,True,4.905004931224945,9,46.07287348472507,303.873,in_progress,0.0
80,36.0,-0.2998985990188674,-3.976678313911241,-164.36368858739823,-30.0,2.746950027368026,[-30.0 2.746950027368026],0.5409679992660066,False,True,5.134625874051482,9,46.07287348472507,303.932,in_progress,0.0
80,37.0,-0.39336139524378516,-4.013756690845209,-161.78011899929803,-12.531092944774777,0.5961520296744467,[-12.531092944774777 0.5961520296744467],0.5346519128676661,False,True,5.337484782326145,10,46.07287348472507,304.0,in_progress,0.0
80,38.0,-0.5134374102487841,-4.035223049319215,-165.62361409054418,-30.0,1.1413057283034242,[-30.0 1.1413057283034242],0.41407329069997745,False,True,5.598107397149921,10,46.07287348472507,304.069,in_progress,0.0
80,39.0,-0.6142914935763029,-4.048233507924054,-168.33704132840847,-14.995420293664745,4.0,[-14.995420293664745 4.0],0.7917183636223564,False,True,5.81700879834504,10,46.07287348472507,304.124,in_progress,0.0
80,40.0,-0.713111544216462,-4.058328798941291,-170.47716590130278,-30.0,0.5,[-30.0 0.5],0.355601213895239,False,True,6.0314953433033835,11,46.07287348472507,304.198,in_progress,0.0
80,41.0,-0.8261238590287421,-4.053598126473007,-176.64113856414673,-30.0,0.6195954597156879,[-30.0 0.6195954597156879],0.3758856289140259,False,True,6.276785277056743,11,46.07287348472507,304.261,in_progress,0.0
80,42.0,-0.9162651217759616,-4.047738653666586,-179.42859047765438,-26.167353582910092,3.127086163157937,[-26.167353582910092 3.127086163157937],0.6174902305935249,False,True,6.472434534696589,11,46.07287348472507,304.329,in_progress,0.0
80,43.0,-0.9860967036860946,-4.039343982384851,178.55729465289437,24.77579303140577,0.5,[24.77579303140577 0.5],0.4160553721344681,False,True,6.624002120565467,12,46.07287348472507,304.407,in_progress,0.0
80,44.0,-1.0885842269081092,-4.020353438747684,175.23606037990982,-2.846986905082794,0.5,[-2.846986905082794 0.5],0.6472097842887851,False,True,6.846447035823449,12,46.07287348472507,304.462,in_progress,0.0
80,45.0,-1.143037208596425,-4.014401132228645,174.88303057136775,-13.344518205318852,3.473915346374749,[-13.344518205318852 3.473915346374749],0.7915087015262454,False,True,6.964635908818807,12,46.07287348472507,304.547,in_progress,0.0
80,46.0,-1.2255140989832358,-4.0008619216921515,173.45527330788593,-13.489362816749686,3.5149637330245223,[-13.489362816749686 3.5149637330245223],0.774826999714492,False,True,7.143650040961985,12,46.07287348472507,304.605,in_progress,0.0
80,47.0,-1.2994810944212638,-3.9774992115317493,170.1236833704368,-23.004913543859956,1.7909475825791916,[-23.004913543859956 1.7909475825791916],0.5466238743567071,False,True,7.304193763734405,13,46.07287348472507,304.67,in_progress,0.0
80,48.0,-1.3861947304338935,-3.9358514472569603,164.35346605149246,7.514815145254914,1.148665617405506,[7.514815145254914 1.148665617405506],0.6590558050371796,False,True,7.492404331102567,13,46.07287348472507,304.741,in_progress,0.0
80,49.0,-1.4707518035928642,-3.8977081501853084,161.30747716548947,29.525707291673378,0.5,[29.525707291673378 0.5],0.3561419303239737,False,True,7.675934780551809,13,46.07287348472507,304.806,in_progress,0.0
80,50.0,-1.544225219785953,-3.8751197612192287,161.8211399888036,30.0,0.5,[30.0 0.5],0.33779036667776285,False,True,7.835407833805711,14,46.07287348472507,304.866,in_progress,0.0
80,51.0,-1.614577261379738,-3.8669525085843612,165.15497613641892,-30.0,1.4357851472171497,[-30.0 1.4357851472171497],0.4350891193622505,False,True,7.98810546599377,14,46.07287348472507,304.942,in_progress,0.0
80,52.0,-1.6840163098512617,-3.8569303358361546,166.81790928587176,30.0,2.076346718721034,[30.0 2.076346718721034],0.4956271304761243,False,True,8.13882401389072,14,46.07287348472507,305.006,in_progress,0.0
80,53.0,-1.7654165649723732,-3.843756344245423,168.32350054883167,-4.661147665869027,2.2980800040772937,[-4.661147665869027 2.2980800040772937],0.7584991124261027,False,True,8.315502056266242,14,46.07287348472507,305.068,in_progress,0.0
80,54.0,-1.8391540034116973,-3.837864033095915,170.32646550311833,-1.7240436068702394,1.6223776590201406,[-1.7240436068702394 1.6223776590201406],0.7193094674532553,False,True,8.475547675048334,15,46.07287348472507,305.138,in_progress,0.0
80,55.0,-1.933147359562456,-3.82115266681512,170.19067703247774,21.90552206216627,0.5,[21.90552206216627 0.5],0.43310298925453744,False,True,8.679558953584703,15,46.07287348472507,305.207,in_progress,0.0
80,56.0,-2.0326618085886965,-3.810744816981686,171.65549799545408,30.0,0.6967383659938955,[30.0 0.6967383659938955],0.3681914358431789,False,True,8.89555369020229,15,46.07287348472507,305.274,in_progress,0.0
80,57.0,-2.111156332601978,-3.8159399215093064,175.3516046571707,2.0062249698202166,2.2708006323563255,[2.0062249698202166 2.2708006323563255],0.777183122226011,False,True,9.065923701268035,15,46.07287348472507,305.334,in_progress,0.0
80,58.0,-2.1949322432337857,-3.825077349783019,178.6584452103486,5.484531332827757,0.5,[5.484531332827757 0.5],0.6024792408638585,False,True,9.247756557000884,16,46.07287348472507,305.396,in_progress,0.0
80,59.0,-2.2521623134405964,-3.8294694334612083,-179.69139437442723,1.7378210182678124,0.5,[1.7378210182678124 0.5],0.6489264457276006,False,True,9.371972667108947,16,46.07287348472507,305.468,in_progress,0.0
80,60.0,-2.3221272869450895,-3.832732394449293,-179.04947716613736,-28.423378317744813,4.0,[-28.423378317744813 4.0],0.6818278434871096,False,True,9.523812753477152,16,46.07287348472507,305.528,in_progress,0.0
80,61.0,-2.384594301158258,-3.8354221725414845,-178.79149303475822,-30.0,2.0662809804336986,[-30.0 2.0662809804336986],0.49243946497332114,False,True,9.659396021971752,16,46.07287348472507,305.596,in_progress,0.0
80,62.0,-2.459138765173225,-3.812564206947812,175.89128645008063,30.0,0.5,[30.0 0.5],0.34541888596169834,False,True,9.821191158766238,17,46.07287348472507,305.672,in_progress,0.0
80,63.0,-2.5383443971077853,-3.790400986846963,172.1949508742231,30.0,0.5,[30.0 0.5],0.3468989598265708,False,True,9.993103294428575,17,46.07287348472507,305.735,in_progress,0.0
80,64.0,-2.593010524433746,-3.78862633832603,173.5311099652679,30.0,1.819581496402463,[30.0 1.819581496402463],0.4629228292837292,False,True,10.11172789491382,17,46.07287348472507,305.795,in_progress,0.0
80,65.0,-2.6447400088343627,-3.7968409577434894,176.80111418609914,-9.578930845018135,2.298575232613037,[-9.578930845018135 2.298575232613037],0.7112253758078411,False,True,10.224007405195225,17,46.07287348472507,305.86,in_progress,0.0
80,66.0,-2.714902016159707,-3.8075615694945357,179.92976597210853,-19.969327672197394,1.7230825268646084,[-19.969327672197394 1.7230825268646084],0.5540353364810776,False,True,10.37629484168401,17,46.07287348472507,305.927,in_progress,0.0
80,67.0,-2.7889637894042116,-3.801351823205749,178.54887200206898,-0.6377760634174408,3.213923586951819,[-0.6377760634174408 3.213923586951819],0.9445213515460594,False,True,10.537042538292226,18,46.07287348472507,305.999,in_progress,0.0
80,68.0,-2.8846515176665006,-3.7918558569682927,177.16599472661008,-30.0,1.0869862216144992,[-30.0 1.0869862216144992],0.40532681066266774,False,True,10.744728027469858,18,46.07287348472507,306.065,in_progress,0.0
80,69.0,-2.9802972692996876,-3.7830035523021213,176.57317041616452,-10.895687624552473,3.8181442232122915,[-10.895687624552473 3.8181442232122915],0.8211184084101427,False,True,10.952296495062358,18,46.07287348472507,306.141,in_progress,0.0
