episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
200,1.0,1.9255527463229751,-3.9499600731396685,-179.97984106886616,11.876580664382857,1.6241161832540798,[11.876580664382857 1.6241161832540798],0.0,False,True,0.3043401280097574,1,46.07287348472507,1014.207,prepare,0.0
200,2.0,1.9257709884641607,-3.9498729705810547,-180.0,-14.450075807216312,2.6934724331696263,[-14.450075807216312 2.6934724331696263],0.7408260493602126,False,True,0.303866438993469,1,46.07287348472507,1014.278,in_progress,0.0
200,3.0,1.91368317657305,-3.953574542810472,-179.1020251699314,-30.0,2.5581342457094784,[-30.0 2.5581342457094784],0.5694126618212936,False,True,0.3301027272404313,1,46.07287348472507,1014.348,in_progress,0.0
200,4.0,1.882459643422445,-3.94159350553777,177.98750357026915,-0.2647791166650464,2.500403460385635,[-0.2647791166650464 2.500403460385635],0.977314688211552,False,True,0.3978726117494945,1,46.07287348472507,1014.401,in_progress,0.0
200,5.0,1.8437118902280616,-3.934906363911792,176.7991082005306,-30.0,2.256173103535461,[-30.0 2.256173103535461],0.5360513737476948,False,True,0.48197362447931646,2,46.07287348472507,1014.474,in_progress,0.0
200,6.0,1.7904278080042526,-3.928906042467378,176.1481870404201,19.10084069184066,3.823146782875664,[19.10084069184066 3.823146782875664],0.7825889727180484,False,True,0.5976253696249165,2,46.07287348472507,1014.535,in_progress,0.0
200,7.0,1.7270615017325512,-3.9186301754898256,175.03933073313567,-25.32587631427749,3.9804999388009112,[-25.32587631427749 3.9804999388009112],0.7168764391189882,False,True,0.7351603256174264,2,46.07287348472507,1014.6,in_progress,0.0
200,8.0,1.6504095998223554,-3.917458182402169,176.33132722335785,2.37299913928387,3.322139330204814,[2.37299913928387 3.322139330204814],0.9043885914485181,False,True,0.9015313290140541,3,46.07287348472507,1014.674,in_progress,0.0
200,9.0,1.548650753895679,-3.912807647678283,176.78599453755453,-14.53691349656533,1.3011540456091542,[-14.53691349656533 1.3011540456091542],0.5947385056897759,False,True,1.1223963157842263,3,46.07287348472507,1014.747,in_progress,0.0
200,10.0,1.4517522026863943,-3.9064733278676442,176.61525941287107,-30.0,1.6533192736890667,[-30.0 1.6533192736890667],0.4611677779574461,False,True,1.332712156495595,4,46.07287348472507,1014.804,in_progress,0.0
200,11.0,1.3599220297775036,-3.890635889651962,174.33562151475022,-9.112287017488622,0.5,[-9.112287017488622 0.5],0.5851413626677429,False,True,1.532027211024017,4,46.07287348472507,1014.864,in_progress,0.0
200,12.0,1.2761402485479543,-3.862376842018018,169.91973510796836,30.0,1.8140115542402464,[30.0 1.8140115542402464],0.4735181176330151,False,True,1.7138734361293957,4,46.07287348472507,1014.941,in_progress,0.0
200,13.0,1.1729298919082438,-3.8391824202704625,169.08943418107017,-30.0,2.6729699958542925,[-30.0 2.6729699958542925],0.5259794208399821,False,True,1.9378888899819289,5,46.07287348472507,1015.01,in_progress,0.0
200,14.0,1.0783187799700114,-3.825323354404783,169.96040809336526,30.0,0.5,[30.0 0.5],0.35318485706776725,False,True,2.143239901938237,5,46.07287348472507,1015.082,in_progress,0.0
